id,text,label
1401,yo feliz porque estoy un día sin depresión también yo duermo todo el día y no hago ejercicios,1
1402,la depresión es solo demonio con rostros,0
1403,sufriendo de depresión despues de la serie,0
1404,eche qué es lo que pasa con las mujeres ahora sufren de ansiedad y de depresión y de inestabilidad emocional eche cule plaga,0
1405,quien con diabetes cardiopatia isquemica depresión para tratarlo farmacologicamente,0
1406,hola soy michelle y vivo en el estado de depresión,1
1407,ya esto no está bien durante mucho tiempo he tenido depresión pero he sabido lidiar muy bien con ello pero ahora he perdido motivación ganas de hacer cosas ya no tengo energías y esto nunca me ha pasado y no se que hacer,1
1408,te odio hijueputa depresión,0
1409,acabo de ver un video de una chica que decía que su mes de recaída es noviembre mi mes de recaída es junio y este año no recaí porque me sentía feliz por él ahora me cae mal pero al menos me ayudo en no caer en depresión en ese mes,0
1410,relaciones de pareja la diversidad sexual saben de esto desde antes de los años las drogas que están matando a los jóvenes fentanilo embarazos no deseados las redes sociales y el daño psicológico depresión y ansiedad problemas de alimentación,0
1411,esta depresión solo me la curarán unos audífonos nuevos,0
1412,fumo un cigarro mientras comprimo mi depresión mirar fijamente las luces violetas fluorescentes me hacen ser violenta trato de drogarme lo más que pueda antes de tener una sobredosis y morir mis costillas no son más que una caja vacía,1
1413,hoy la depresión me volvió a atacar,1
1414,me dijo que me haría un amarre amor lo único que me amarra es la depresión,1
1415,estoy tan acostumbrada a recaer en depresión que cualquier cosa deplorable ya no me sorprende,1
1416,estoy a capitulos de terminar la serie y ya veo venir el vacío y la depresión,0
1417,entraré en depresión dos minutos ya vengo,0
1418,con razón marcel tiene cara de entierro y depresión,0
1419,mi perra literal que entra en depresión cada vez que mi mamá se va de viaje y duerme al lado de su cama todo el día,0
1420,depresión despues viaje,0
1421,sí no sabes lo paila que es mi vida voy a entrar en depresión por dios no aguanto este sufrimiento dios ya escoge otro guerrero,0
1422,ando haciendo un dibujillo para ese amigo que no me dejó hundirme en depresión,0
1423,de qué hablamos a estas horas de que la depresión es un factor independiente de riesgos cardiovasculares,0
1424,el día que se retire messi voy a caer en depresión es la razón por la cual vivo,0
1425,por dios que buen día te saque de la depresión camila las extraño,0
1426,dios tal cuál ojalá pudiera mejorar la depresión y la ansiedad así pero me empeora,1
1427,de la verga la puta depresion que triste lo que paso en el puente atirantado el chavo era compañero mio de la prepa de los mas aplicados para la escuela era un grande para las matematicas que en paz descanse Luis,0
1428,nuestro alrededor no se da cuenta por muchas cuestiones pero de esta manera mi familia se entero que yo no andaba bien que tenia depresión y ansiedad es lo más difícil que he pasado en mi vida hasta ahora mi familia desde su ignorancia no creían,1
1429,cumplir años no me debería de dar depresión,1
1430,la depresión que tengo es horrible no sé porque,1
1431,el verdadero así se ve la depresión,0
1432,que onda con mi hermana que nomas existe para aumentar mi depresión y yo soy la que necesita psiquiatra,1
1433,eso solo le da a las personas que tuvieron varicela y brota por episodios de estres o depresion del sistema inmunologico,0
1434,fatiga informativa la avalancha de noticias negativas e ideologizadas puede ser una forma eficaz de angustiarnos con la existencia de un mundo que según la información diaria parece fracturarse poco a poco,0
1435,no es que la gente sea debil la depresión es una enfermedad mental alteraciones en tus neurotransmisores no producen las sustancias como lo hace una persona normal por eso se tienen que tomar psicofármacos para ayudar a producirlos en cantidades normales ojalá nunca te pase,0
1436,me acabo de enterar que se puede sufrir depresión y ser una persona completamente funcional,0
1437,hay veces que solo quiero un abrazo pero aquí ando apoyándome en corridos bélicos para no caer en depresión,1
1438,van a dejar de romantizar la ansiedad la depresión las inseguridades cuando vean a su madre llorar por notarles la cabeza hecha mierda y por el suelo en ese punto te das cuenta realmente de lo grave que estás y que necesitas ayuda profesional de urgencia,0
1439,todo el camino a la uni escuchando musica voy a entrar en depresión,0
1440,tienes depresión o expresas la depresión del mundo,0
1441,no tengo audífonos y por consecuente estoy al borde de entrar en una depresión relativamente preocupante,0
1442,que es eso de handar en depresión mejor vamos a corrernos de twitter buenas noches,0
1443,estoy convencido de que tengo depresión ojalá poder ir a terapia y que me lo diagnostiquen,1
1444,humor depresión y tristeza absoluta,1
1445,tal vez comer mañana una hamburguesa de la antorcha arregle mi depresión,0
1446,por todos aquellos que me empujaron a la depresión por todos aquellos que pasaron por encima mío al final me han destruido las personas que me han rodeado a lo largo de mi vida se robaron la ilusión que dilataba mis pupilas,0
1447,entras a mi instagram y soy una toda una mujer empoderada pero entra a mi twitter y ves toda mi depresión,1
1448,ella no lo sabe pero me salvó de mi depresión ansiedad y mi vacío emocional,0
1449,ésta ideología de género o como se llame sólo agregará más enfermedades mentales a nuestra gente si no se aceptan como son menos con la variedad que les imponen crecerá la ansiedad frustración depresión bipolaridad y a saber cuántas enfermedades más,0
1450,que depresión me da ver fotos de cuando no tenía panza,0
1451,llora en depresión severa,0
1452,iba a postear quejándome de que todos duermen a esta hora pero recordé que igualmente no hablo con nadie y de cualquier forma debo guardar mi depresión para mí mismo,1
1453,leer esta noticia me sacudió mucho y no porque conocía al chavo si no porque entiendo perfectamente lo que el llegó a sentir la depresión es horrible y me está costando mucho salir de ella,1
1454,la depresión me guía y yo que mal manejo,0
1455,el solo lo hace por presión social y tener un estatus la mayoría de mis conocidos se la pasan quejando de su residencia y no dudo que muchos pasen por periodos de depresión y ansiedad,0
1456,graciass la verdad porque me va a entrar una depresión,0
1457,existen dos personas que cuando se sienten mal realmente me da miedo dejarlas solas la depresión las consume,0
1458,de verdad no encontré la información de cualquier manera la me genera depresión pero la verdad en el aspecto de seguridad de la ciudad de méxico había escuchado solo cosas positivas de garcia,0
1459,cae en depresión mi papá,0
1460,pues perdón por tener depresión a la otra me drogo pa ya no andar así,1
1461,cuando dije que quería vivir algo tipo la peli de crepúsculo no me refería a la depresión qué pasó bella,0
1462,en serio llegué a la edad de somatizar toda la depresión frustrada en malestares corporales,0
1463,nunca minimices los sentimientos de alguien no sabes por lo que esa persona está pasando y la depresión no es fácil,0
1464,que diga que tiene depresión y ansiedad y no haya pisado un psicólogo en su vida immediatamente después que vaya al psicólogo,0
1465,ansiedad social transtornos mentales suicidio depresión bullyng violencia intrafamiliar y soledad todo contado como un cuento infantil teníamos al sucesor de y no supimos verlo,0
1466,me va dar una mini depresión porque no eh hecho ejercicio en dos días,0
1467,me voy aislar y no es por covid es por depresión,1
1468,saldré de mi depresión antes de su nueva novela he ahí mi dilema,0
1469,algún día se irá realmente esta depresión pasaron muchos años ya,1
1470,que te digan lo lograste volviste a ser la misma alegre de siempre una alegría en el corazón porque claro que me costó mucho salir del cuadro de depresión en el que estuve durante meses los quiero chicos,0
1471,se nota la tensión y el rechazo de los vatos que me tiran la onda según cuando me preguntan si ya me curé de la depresión y se sacan de pedo cuando les digo que mi tratamiento dura años pero en fin no necesito un que no sepa respetar mi proceso de enfermedad,1
1472,ya ni siquiera me da arrechera no se si será la depresión o que me volví un señor de años,1
1473,hoy el día comenzó una mierda pero en serio que mis amigos saben como sacarme del bajonazo de depresión,0
1474,twitter a esta hora es una depresión grupal,0
1475,madrugar me da depresión no tengo pruebas pero tampoco dudas,0
1476,hay flan se cancela la depresión,0
1477,sobreviví a la peor depresión de mi vida meses sintiéndome con el corazón roto y hablándole a la luna queriendo entender lo hice y fue donde entendí que de los errores se aprende y que si sobreviví a eso no existe algo más que no pueda sobrevivir,0
1478,el instituto me transmite depresión y ansiedad,1
1479,en realidad estuve en depresión como por meses con fue mi primera novela luego de eso las demás las leía me daba bloqueo lector de  semanas y las terminaba en días,1
1480,quizás no sufra problema de ansiedad o depresión pero tengo un problema grave de enojo,0
1481,desaparecerme de redes no curara mi depresión pero me hará madurar y comprender quien realmente esta en mi vida,1
1482,como pta hago pa salir de esta maldita depresión,1
1483,estar rodeada de amies con depresión hacen que yo también me sienta mal,0
1484,estoy impactada con la noticia del joven de años que se lanzó del puente atirantado en  dejó fecha y hora exacta en su ig hay fotos donde parece tener una vida plena y feliz egresado joven inteligente en forma y pensar que también así luce la depresión,0
1485,siento que estoy muriendo lentamente apestada por una gripe galopante,0
1486,tendría complejo de diosa y no depresión y ansiedad aunque el tema de tomar mucho si lo saqué al pelo de la carrera que lindo es ser arquitecto en un país sin construcción,0
1487,para mi significas mi salvación la que me ayudó a salir de depresión y a empezar a amarme e lo agradezco tanto amor,0
1488,acerca de mi me dijeron cosas que hasta hoy no he podido olvidar,0
1489,el chocolate que me dió mi papá el miércoles me acaba de curar el trauma por abandono el apego evitativo la depresión la ansiedad el síndrome de ovario poliquístico y todo lo que tenía gvon vaina tan deliciosa,0
1490,después de meses engordando meses en una especie de duele depresión y ansiedad ya me siento pleno para volver a mi yo que estaba lleno de autoestima el año pasado,1
1491,la ansiedad depresion etc usan sustancias como neurotransmisores que mejor manera de nuetralizarlas que tomando agua el agua es el disolvente universal pues es bipolar con un polo positivo y otro negativo una vez más el agua es util porque somos agua proteinas y electrolitos,0
1492,ojalá se hablara de todo lo que conlleva vivir con depresión de la pérdida de memoria de recuerdos que llevan años en tu mente hasta de cosas simples como las de rutina de la falta de concentración problemas para conciliar el sueño la sudoración excesiva acne,0
1493,no había visto momento de caer en depresión,0
1494,todo me saca de mi depresión,0
1495,uno triste por el pasado de sanji y luego se viene la pelea entre sanji y luffy de aquí salgo con depresión segura,0
1496,tambien me dijo mi psiq que la ansiedad muchas veces oculta una depresión no soy nadie para decirlo pero creo que van de la manita,1
1497,osea que reprimir protestas pacificas para exigir mejoras en la calidad de vida en madrid no acabo con el vandalismo callejero derivado de la depresion economica en barcelona increible no comprendo,0
1498,ya es hora de la cumbia y depresión nocturna,0
1499,no entiendo el porqué hablar de cuando la morra ya anda en otro pedo selena es fundó rare beauty actua y produce es cantante y tiene una fundación para ayudar a gente con depresión la otra solo es la esposa de justin,0
1500,buenos días tengo depresión ya hace una mes del me voy a matar adiós,1
1501,va a tener depresión ese chicharo,0
1502,de la ansiedad sí me lo había dicho mi psicóloga de la depresión es algo que me da un panorama nuevo,1
1503,hoy por primera vez en años pude decirle a mis papás que la depresión me está matando su respuesta aincreíble estos dos seres humanos que dios me dio como padres gracias por no dejarme morir y acompañarme en este proceso en el que a veces quiero rendirme,1
1504,querido  de todo corazón te van a faltar manos pude con  años de depresión y me comí  maruchan crudas me la vas a pagar muchas gracias,0
1505,me gustaría explicar que esto es literalmente me ayudo a salir de mi peor depresión y darle un giro drástico a mi vida,0
1506,sin duda soy una guerrera jamás pensé sentir una depresión a ese nivel y tener el valor de buscar ayuda inmediatamente y dejarme ayudar me amo,0
1507,por que literal la gente eata cansada del progresismo que no es más que un sofisma globalismo puro y que lleva a la gente a la absoluta depresión y pobreza mental física y moral,0
1508,yo para la depresión de cabeza y sin casco,0
1509,mi depresión y mi ansiedad están afectando todo en mi vida,1
1510,nunca se quita la depresión después de un viaje,0
1511,este tipo de imágenes me hunden en una depresión profunda de horas,1
1512,aunque ella no lo sepa me ayudó a superar mi etapa de querer matarme de mi depresión en la ansiedad aún estoy trabajando pero créanme que me esfuerzo para que la mejor versión de mi la tenga ella,1
1513,mí yo ebria es feliz nada le duele expresa sus sentimientos con facilidad se olvida de su ansiedad y depresión mí yo sobria envidia eso,1
1514,soy una caca todavia no he visto el album de depresion sonora,0
1515,hay días que la ansiedad no deja que lo bueno que tengo se note ya suéltame,1
1516,tener depresión y ansiedad es como estar asustado y cansado al mismo tiempo,0
1517,sentir como un robot y se puede decir que hasta hace algún tiempo si funciono siento que a lo que ahora llamo depresión empezó hace mucho en el colegio tal vez por toda la burla de mis compañeros por mi aspecto físico por el abandono de mi mejor amiga por no cubrirla con,0
1518,ya cero depresión después rompimiento ahora si a chingarle a la vida,0
1519,quiero con todas mis ganas romantizar mi vida pero como romantizar el desempleo y la depresión crónica,0
1520,pensé que era el cambio de luna pero ya se que es depresión,0
1521,su polo a tierra que el merecía una persona como yo que porque el estaba con su traga yo era su traga todo inicio regio yo pasé por una crisis de depresión el fue muy lindo conmigo pero cuando ya se cuadro conmigo que me tenía ahí empezó a cambiar,0
1522,la depresión es cuando no te interesa nada la ansiedad es cuando te preocupas demasiado por todo y tengo los dos es un infierno,1
1523,me metí a una publicacion del tipo la depresión también puede verse así y resulta que encajo con todas,1
1524,por eso están prohibidos por motivos políticos la disolución del ego es incompatible con el capitalismo desde las protestas contra la gente de vietnam el gobierno yankee ha perseguido su consumo aunque las evidencias de sus efectos positivos contra la depresión son abrumadoras,0
1525,mírate tan débil en esa cama con los ojos hinchados de tanto llorar en silencio con esa presión en el pecho con ataques de ansiedad y depresión haciéndote poco a poco pedazos sintiendote solo queriendote rendir dime enserio crees que estás bien,0
1526,que depresión cada día es más de noche al salir de casa,0
1527,días me salvaron de la depresión pedazos de esquizofrénicos las amo muchismo,0
1528,pero andate bien a la puta que te parió sí muy gracioso tener depresión,0
1529,eso suena a equipo depresión,0
1530,la única forma que encontré para no caer en depresión es entrenar,0
1531,no puede tener depresión sin ir al psicólogo pero tampoco puede ir al psicólogo,1
1532,fatiga informativa depresión televisiva hora de apagar las noticias,0
1533,hace dos años estaba en una depresión muy y verme hoy como estoy como me siento lo que he logrado a dónde voy me hace sentir demasiado orgullosa ahora lloro pero de felicidad,0
1534,hoy en terapia me di cuenta de lo que sufrí sin darme cuenta o más bien no queriendo aceptar que realmente casi toda mi familia me dejó de lado cuando empecé con la depresión todos menos mis hermanos que literal son mi única familia,1
1535,la depresión y las pastillas de emergencia no son una buena combinación me llevo a intentos de suicidio,1
1536,qué es este sentimiento de depresión,1
1537,quien aparte de mi siente que su soledad y depresión lo está matando,1
1538,estoy entre tweets de depresion y superacion pero a la vez tiro tweets cornudos tambien,0
1539,no es una tontería en absoluto yo no he llegado a padecer depresión pero sí momentos de bajón como todos y mis gatos siempre me han sacado una sonrisa y me han ayudado muchísimo realmente me han cambiado la vida,0
1540,como que dormir mucho es porque tengo depresión y no porque tengo mucho sueño siempre,1
1541,la ansiedad y la depresión no es un juego no es querer llamar la atención de los demás no es dramatizar ni exagerar las emociones pero si es mi situación actual estas últimas semanas y sólo quiero salir de ahí,1
1542,no me voy a dejar ganar de esta depresión,1
1543,depende del grado de depresión yo tuve y no me medicaron,0
1544,hoy es mi día de depresión,1
1545,llore me dio depresión hasta el próximo mes,1
1546,es profundo depresion ese temaso lo escucho en mis,0
1547,depresión sonora me ha dado me gusta a mi tweet,0
1548,me he terminado edge runners tengo la depresion de mi vida,0
1549,también te da depresión,0
1550,adios entre en depresión,1
1551,menos mal que hoy duermo con el gordo si no me iba a morir de la depresión,0
1552,ojala reciba la ayuda que necesita la depresion es algo jodidisimo despues termina como el chico y todos se hacen los sensibles,0
1553,eso es por la depresión,0
1554,también tengo depresión y es un verdadero esfuerzo bañarme todos los días,1
1555,hoy adiós depresión juega messi,0
1556,la depresión me consume hasta el último huesito y suspiro de esperanza,1
1557,lo tenía todo y se perdió en la depresión,0
1558,depresión estás bien amiguito,0
1559,si y estar en mi casa mientras llueve para entrar más en depresion y ponerle fin a mi vida,1
1560,las pestañas que hace salma son anti depresión me la pasé llorando y ahí están intactas,0
1561,este chico está pasando una depresión terrible que no sea otro,0
1562,se moría de depresión,0
1563,hola voy a entrar en depresión,0
1564,en que momento me agarró la depresión,1
1565,si tenes alguna persona a tu alrededor que tiene problemas de depresión no seas como daniel ayudalo asesórate hay personal capacitado para poder acompañar y prevenir situaciones que no tienen vuelta atrás,0
1566,claramente no lo ayudaron o lo trataron muy por arriba se tiene que internar no tiene nada que ver la edad con una enfermedad psicologica como lo puede ser una adiccion o depresion,0
1567,donde messi no gane el mundial voy a caer en depresión vamos argentina,0
1568,ayuden a centurion los ataques de panico o depresión no es una tonteria,0
1569,la depresión sin épica,0
1570,cerra la boca sino sabes lo que es tener depresión o ataques de panico,0
1571,la depresión que transmite esta imagen de los no sacas una psiquis en buen estado,0
1572,cuál es el riesgo de por vida de sufrir depresión,0
1573,bueno ya sabemos hasta que día hay que mantener a raya a la depresión,0
1574,nos enteramos y estoy completamente seguro que de muchos no nos enteramos y pasan por lo mismo y peor la depresion es jodida y no podemos hacer oidos sordos,0
1575,mi abuela me preguntó quién me dejo en depresión porque estoy durmiendo como horas al día como le explico que yo solo me deprimí con mis acciones pasadas,1
1576,ustedes entienden qué hay gente que se va a morir sin haber sentido nunca el olor a bebe que depresión,0
1577,se cancela depresión ya estoy muy feliz,0
1578,se acerca la navidad que depresión,0
1579,mi depresión el álbum ya años de esta joya,0
1580,cada vez me siento peor en mi vida va de mal en peor de depresión a esquizofrénico,1
1581,cuáles son las posibilidades de que las personas tengan depresión en algún momento de sus vidas,0
1582,cuando veo que la persona que siempre está activa en instagram se desaparece de la nada solo pienso que por alguna depresión o algún tóxico manipulador está pasando por su vida,0
1583,mi mamá me ve llorando y me dice que te pasa mi mamá se olvidó que tengo depresión por un segundo,1
1584,lloremos dice todavía me ponen esa música me va dar depresión si ellos no confirman,0
1585,depresión antes del inicio de clases,0
1586,la ansiedad y la depresión no solo afectan a los adultos cada día tiene más impacto en niños y jóvenes en pandemia la salud mental es una prioridad,0
1587,las dificultades del entorno o del carácter suelen ser las causas más habituales de problemas de salud emocional en los niños y niñas como la depresión los ataques de ira las fobias o la ansiedad cómo podemos prevenirlos,0
1588,estoy contenta porque me redujeron la medicación asique se podria decir que estoy ganandole a la depresion,0
1589,me entere de que no se puede donar óvulos si tenes diagnóstico de depresión al parecer los padres quieren ocuparse ellos mismos de arruinarles la psiquis,0
1590,ella sin duda esta en depresión todo eso que te dijo el llanto el marcharse todo eso es por depresión una que no fue tratada porque se enfocaron en buscar,0
1591,literalmente estoy experimentado un estado de depresión por un capitulo de mierda osea solo capitulo supo usar todo lo que tenia a su alcance para hacerme mierda y me niego a que termine así tiene que tener capitulo más extra por más que no sea oficial dándome lo que necesito,0
1592,bueno ya depresion siento que es domingo sale siesta,0
1593,se siente similar a la depresión pero es distinto en el aspecto de que quizá no tienes desesperanza o ideas catastróficas pero sí este tipo neblina donde todo es complicado frustrante y más difícil que antes,0
1594,para que quede claro aunque ya lo saben si pretendés ser sincero con lo que contás  y más sobre temas serios como la depresión ahorrate el quedar como un tarado y evitá ser como les llena la cabeza de humo a algunos,0
1595,no se suicido para ser noticia no se suicido para llamar la atención  estaba perdido en si necesitaba ayuda pero no lo demostraba la depresión es una enfermedad que no te de pena pedir ayuda aún cuando te sientas solo siempre habrá quien te pueda escuchar sea o no familia,0
1596,después cuando se mate otro futbolista no te queremos ver poniendo ningún tweet de porque no pidió ayuda antes el solo hecho de que diga públicamente que tiene problemas y depresión es bastante,0
1597,es el único que me puede sacar de la depresión,1
1598,el abrazo de mamá debería venir en la para tratamiento de primera línea contra pensamientos suicidas y depresión,0
1599,esto para mí es el pozo de la nostalgia,0
1600,que depresión esta es la ultima semana de mi crush de que dicen le hablamos,0
1601,los que lo bardean a centurión solo por no haber sido profesional espero a que después no salgan a llorar con lo de la salud mental y la depresión si ojalá que no le llega a pasar algo feísimo lo que estoy viendo en serio,0
1602,y que sentido suicidarse para ser noticia si no iba a disfrutar eso batos antes de hablar conecten el cerebro con su boca la depresión es una enfermedad y espero a ninguno de sus familiares les suceda porque ahorita criticando pero cuando vean a uno de los suyos tieso,0
1603,solicita congreso prevenir y atender la depresión y ansiedad en oaxaca,0
1604,me costó salir del hueco de la depresión en dónde no dormía y no comía pero que fácil es recaer,1
1605,si no vemos el viernes voy a entrar en una depresión tremenda,0
1606,pase de la alegría a la depresión con permiso voy a deshidratarme llorando,1
1607,eres un pelotudo con todas las letras con la depresión no se jode ahí puse comas y acentos te gustó más,0
1608,efectos secundarios epilepsia y depresión,0
1609,dios mío que no me pase porque me da depresión,0
1610,durísimas declaraciones de ricardo centurión en mostrando una vez más que la depresión lo hay que mirarla de reojo ojalá y pueda superar sus problemas,0
1611,amigos mi vida ahora parece una simulación y si no termino mis deberes esta semana entraré en depresión perpetua,0
1612,si por favor vos con ansiedad y yo con depresión ahora algo vanos hacer,1
1613,yo tratando de salir de la depresión el padre de mi hijo me manda una notificación judicial para solicitar la custodia tengo depresión ojo seguro que así me curo,1
1614,no me imagino la depresión que me va a dar si no llegamos a ganar el mundial,0
1615,que silenciosa es la depresión un abrazo a todos los que sobreviven en silencio,0
1616,mi depresión está llegando al borde,1
1617,no pongo en tela de juicio la depresión pero pensa en gente común la inmensidad y dimensión de problemas cotidianos que tienen todos los días este tuvo mil chances y se las cagó por andar de gira jugó en grandes las vélez san pablo europa y las cagó a todas,0
1618,ansiedad es pensar que todo lo que viene va a salir mal pensar de más referente a algo y ponerlo en el peor escenario posible depresión es estar constantemente en el pasado pensado en un hubiera que no existe y ponerse mal por ello,0
1619,no me lo banco pero esta pidiendo ayuda y vivir con depresión es lo peor del mundo ayuden a centurión antes que haga algo,0
1620,no tenía depresión sólo estaba triste,0
1621,como me enerva que la gente diga que si entró en depresión o se suicidio o algo es porque se alejo de dios,0
1622,si no traigo nuevas ideas en la cabeza entro en depresión,0
1623,más o menos hablo de síntomas de ansiedad estrés y depresión aunque más destacado el estrés que tiene por guardarse todo el muy canalla,1
1624,la arrolladora en el gimnasio cura la depresión,0
1625,estoy a capítulos de terminar la primer temporada de floricienta y caer en depresión por el último capitulo,0
1626,se cancela la depresión por meses que necesito acabar el servicio social,0
1627,que depresión este día,0
1628,ella creó parámetros de perfección muy perjudiciales para su vida creció con baja autoestima y sufrió depresión y trastornos de la conducta alimentaria,0
1629,y en la depresión nada es peor que recibir un arriba los ánimos todo pasa por algo pocos entenderán,0
1630,yo ando bajoneada y muy triste,1
1631,acaba de caer en depresión literalmente ha sido un yunque de agua fría peor incluso porque se ha delatado él solo aprieta los dientes va a intentar no ponerse más rojo de lo que moreno está no qué va y tú,1
1632,que mal es tener que mantenerme ocupada para no caer en depresión de nuevo,1
1633,hoy mi amiga me ha desbloqueado un nuevo miedo me llega a pasar lo mismo en unos meses y voy a caer en una depresión asquerosa que no me saca ni cristo,0
1634,acá estoy sucumbida en la depresión traeme algo que me haga sentir bien,1
1635,el cerco de la numancia depresión y ansiedad,0
1636,si mis amigos dejan de ser mis amigos yo voy a volver a ser la depresión en persona porque literalmente me siento salvada por personas,0
1637,estoy seguro de que si no ganamos esta copa voy a caer en una depresión irrecuperable,0
1638,cambié mi depresión por tristeza y no sé cuál me hace más daño,1
1639,hermosa noche para hundirme más en mi depresión y llorar hasta quedarme dormida,1
1640,que depresión encontrarme fotos con menos deja ni quería tener buen humor,1
1641,me está matando la puta depresión vivo escuchando canciones de amor,0
1642,te lo digo con cariño acá no hablamos de fútbol ni profesionalismo hablamos de una persona que está enferma ya sea por adicciones o por depresión ojalá lo sepan y se sepa ayudar,0
1643,cuando se retire messi voy a entrar en depresión no tengo ningún tipo de dudas,0
1644,terminó mi etapa fanatica entre en depresión,0
1645,la depresión después felicidad existe,0
1646,al borde de la depresión pero nada que pinamar no pueda solucionar,0
1647,yo no qué voy a hacer hasta noviembre sin el programa caigo en depresión seguro,0
1648,si no se llega a dar la brillosa voy a entrar en una depresion profundisima,0
1649,nos va a causar depresión a todos los fanáticos,0
1650,está semana es una porquería si no hago algo el sábado muero de la depresión,0
1651,mi estrategia fué ser bipolar un pirómano ser un misógino tener depresión y tener arranques de ira que no controlo,1
1652,bueno ya jugo messi ya fui feliz un rato ahora modo depresión de vuelta,1
1653,la depresión colombia 🇨🇴n jugadores sin alma,0
1654,depresión antes del cumpleaños pero en mi fiesta,0
1655,le está dando frío depresión vergüenza y sentir bonitos al mismo tiempo va a huir bajo las mantas,0
1656,que depresión irme de mi ciudad y no poder volver hasta diciembre,0
1657,que lastima que terrible este en depresión agarren al ricky centurion que nunca van a encontrar otra así,0
1658,tú me tiene aborrecía tú me tiene en depresión,0
1659,estuve mucho tiempo sumido en una depresión pero gracias alguien me siento muy pero muy feliz es raro todo lo qué pasa es tan peculiar sin embargo me gusta lo que esta pasando,0
1660,seguimos con el nombre está algo cuestionable en depresión no creo que sea algo de lo que se pueda estar orgulloso para ponerlo en twitter,0
1661,son las y ya después de trabajar fui a seminario fui por mandado cociné para lo que queda de la semana y limpié hoy muy orgullosa muy productiva mañana de vuelta a la depresión,1
1662,se acuerdan cuando adele adelgazó un chingo por la depresión y en vez de preocuparse por su estado mental se dedicaron a hablar de lo bien que se veía por eso la sociedad vale,0
1663,una depresión más y me rindo,1
1664,ya estoy en depresión pero volver y verlo con ella me va hacer mierda me quiero pegar un tiro,1
1665,ando corriendo veloz con la depresión detrás,0
1666,como persona que padece ansiedad y depresión te afirmó por experiencia propia que somos un blanco fácil para las personas que son manipuladoras y narcisistas dónde te hacen marioneta de sus actos y también te hacen sentir como si fueses responsable de todo todo el tiempo,1
1667,la depresión sí existe y si aún no creen los invito a ver mis fotos de hace dos años atrás y vean lo feliz que me veía,1
1668,rebajar a alguieb ni yo me comparó con ellas y entro en depresión de lo que soy,0
1669,podrás salir con alguien más para llenar el vacío pero nadie te va a querer como yo lo hice y cuando te des cuenta de eso caerás en una depresión que no podrás salir,0
1670,buenas noches prometo mañana ponerme al corriente con mis mensajes lo voy a compensar comprendan a este ser lleno de desgracia,0
1671,soy un pero una depresión más y me doy un plomazo,1
1672,twitter es una mezcla de depresión estrés conflicto separación y cambio de ánimo constante,0
1673,ella no me dejar esta en depresión tranquila,1
1674,recesión es cuando un vecino pierde su trabajo depresión es cuando tu pierdes el tuyo,0
1675,no hay ningún jugador en el planeta tierra que me haga sentir lo que le hace sentir lionel andrés messi si gana el mundial seré la persona más feliz del mundo si no la depresión será inevitable,0
1676,la depresión se cura con buenos memes,0
1677,no lo se me hago bolita en estos momento lo sentí tan real depresión segura semana poco a poco se volverán a unir y no me duele por que,1
1678,entro y salgo de la depresión el estrés la ansiedad la angustia la tristeza mí cuerpo no da más,1
1679,aún es difícil diferenciar si me insomnio es por ansiedad o depresión,1
1680,la verdad soy bien exagerada porque solo se va un ratito a estudiar allá pero eso no quita que estoy en depresión pero también estoy feliz por ella,1
1681,esto como una medida depresión ante las autoridades para que resuelvan los problemas con el fluido eléctrico del lugar,0
1682,noru golpea el centro de vietnam rebajado a depresión tropical,0
1683,mi mejor amiga se va a ir a chiapas no me hablen que estoy entrando en depresión,1
1684,otra vez no se si es síndrome premenstrual o depresión,0
1685,efecto en unas horas el efecto del tratamiento que ofrecemos es muy rápido no hay que esperar semanas para ver una evolución positiva en los pacientes tal como ocurre con el resto de fármacos actuales para combatir la depresión,0
1686,por que estan todos en depresion,0
1687,lo mío no es depresión es nihilismo,0
1688,vibra en alta y mucha fuerza para aquellas personas que pasan por una depresión por una enfermedad o estén luchando con su mismo autoestima,0
1689,cada vez que veo la última de spiderman termino en depresión,0
1690,igual el acoso deriva muchas veces en depresion ansiedad o ambas,0
1691,mamá papá no soy feliz la sonrisa que ven y lo centrado que estoy en mi proyecto de vida es totalmente una farsa tengo depresión y una ansiedad que no me deja dormir por las noches sé que no tienen la culpa pero ojalá les pudiera decir que realmente me siento muy triste,1
1692,mi depresión y ansiedad se alimentan de mi vida universitaria,1
1693,llorona de san juan eres el vivo ejemplo de los que no se preparan esperas siempre que el gobierno te resuelva todos tus problemas tu depresión es tratable además con esa actitud vas a provocar suicidios en las semanas próximas podría venir otra maría no sea estorbo,0
1694,hoy mi psicóloga me felicitó porque dice que estoy luchando contra la depresión y no me estoy rindiendo,1
1695,estamos generando condiciones de vida insufribles y vamos a taponarlo como sea como si en tiempos de la esclavitud dices vamos a detectar depresión entre los esclavos y les vamos a dar antidepresivos y psicoterapia o puedes abolir la,0
1696,mi pasión es estár una semana feliz y meses en depresión,1
1697,tengo una gran colección de trastornos de sueño y depresión,1
1698,hace una semana estaba en depresión pero gracias a dios ya hace unos días me siento bien conmigo misma y que sé que puedo lograr muchas cosas si me las propongo,1
1699,depresión nivel tengo dos meses sin hacerme las uñas,0
